date,cbr_key_rate,usd_rub,ofz_slope_10y_2y,imoex_realized_vol_20d,average_market_correlation_60d
2023-11-24,15.0,88.1206,-0.27999999999999936,0.004764437676783096,0.454487528176885
2023-11-27,15.0,88.8133,-0.27999999999999936,0.005096612514301976,0.45040497229247617
2023-11-28,15.0,88.7045,-0.27999999999999936,0.004794934474990739,0.4469002069739237
2023-11-29,15.0,88.6102,-0.27999999999999936,0.005025528340375741,0.4497887839772148
2023-11-30,15.0,88.8841,0.17999999999999972,0.005014937240012657,0.4280354316095842
2023-12-01,15.0,88.5819,0.17999999999999972,0.005148198584494281,0.418719059512827
2023-12-04,15.0,89.7619,0.17999999999999972,0.004942816751213948,0.41326921413722106
2023-12-05,15.0,90.6728,0.17999999999999972,0.005026203462152444,0.390463394499735
2023-12-06,15.0,91.5823,0.17999999999999972,0.00591270136497799,0.40825338186245674
2023-12-07,15.0,92.7826,0.17999999999999972,0.005911203990213487,0.4011012688053761
2023-12-08,15.0,92.5654,0.17999999999999972,0.005960466665096983,0.3899860454625216
2023-12-11,15.0,91.6402,0.17999999999999972,0.006724829742874283,0.39981637089532013
2023-12-12,15.0,90.9846,0.17999999999999972,0.0064910838079958785,0.36082922239934534
2023-12-13,15.0,90.2158,0.17999999999999972,0.0066325188597421356,0.3675890533053577
2023-12-14,15.0,89.8926,0.17999999999999972,0.00661717028932108,0.3653727016809163
2023-12-15,15.0,89.6741,0.17999999999999972,0.0068377857595708,0.3810108649308334
2023-12-18,16.0,89.6966,0.17999999999999972,0.007775500816449336,0.38650724832344263
2023-12-19,16.0,90.4162,0.17999999999999972,0.007739158125204524,0.38526593252262453
2023-12-20,16.0,90.087,0.17999999999999972,0.007889059644984944,0.37709269154923125
2023-12-21,16.0,90.4056,0.17999999999999972,0.008091285109802684,0.3813217511812401
2023-12-22,16.0,91.7062,0.17999999999999972,0.008309186534834515,0.38677527797446826
2023-12-25,16.0,91.9389,0.17999999999999972,0.00821528819546644,0.3860708556661837
2023-12-26,16.0,91.969,0.17999999999999972,0.008183074741859593,0.38031698379433865
2023-12-27,16.0,91.7069,0.17999999999999972,0.008092393579514301,0.37211695578761705
2023-12-28,16.0,91.7051,0.17999999999999972,0.008107347147584335,0.37277320416213633
2023-12-29,16.0,90.3041,-0.6500000000000004,0.007964763400813767,0.3746361139613403
2024-01-03,16.0,89.6883,-0.6500000000000004,0.008060804632699198,0.39307826932592743
2024-01-04,16.0,89.6883,-0.6500000000000004,0.008001055957327472,0.3956992675825569
2024-01-05,16.0,89.6883,-0.6500000000000004,0.007054360908470172,0.3815797605457503
2024-01-08,16.0,89.6883,-0.6500000000000004,0.007149202979734708,0.37633241236260073
